id,Study_Hours,Sleep_Hours,Attendance_Percentage,Previous_Score,Internet_Usage,Social_Activity_Level,Performance_Score,Pass_Fail
41026,6.37,10.36,96.56,56.73,0.75,1,61.91,1
41027,3.49,7.68,82.45,43.84,1.47,4,60.84,1
41028,7.33,7.32,62.62,65.44,0.35,3,77.43,1
41029,9.71,8.09,52.39,47.63,0.16,2,62.46,1
41030,4.43,6.65,76.63,66.27,0.1,4,54.3,1
41031,3.17,5.04,89.71,58.1,0.36,3,60.09,1
41032,4.13,6.43,47.78,71.68,0.06,3,35.21,0
41033,3.01,9.19,72.8,64.18,8.99,3,36.94,0
41034,11.64,5.88,83.55,52.66,2.35,2,68.54,1
41035,3.47,5.86,94.96,49.91,5.48,2,55.95,1
41036,7.45,8.5,91.19,73.83,1.87,1,80.21,1
41037,1.07,7.46,71.0,59.53,6.12,2,46.1,1
41038,1.92,5.43,93.6,35.78,1.32,2,20.09,0
41039,2.72,7.56,78.8,52.44,0.82,2,48.51,1
41040,3.06,6.8,75.41,50.23,1.2,1,38.34,0
41041,7.19,6.59,87.55,53.16,2.07,4,56.76,1
41042,1.19,6.84,86.41,98.34,0.02,2,46.72,1
41043,6.29,8.26,67.92,96.57,2.11,3,64.19,1
41044,2.52,6.66,38.25,54.38,1.46,3,31.29,0
41045,3.19,7.31,76.6,68.95,0.62,3,60.08,1
41046,1.23,6.35,93.08,71.1,6.04,1,36.0,0
41047,1.27,7.78,66.99,55.66,1.55,3,36.98,0
41048,1.26,6.93,82.26,32.18,0.19,5,33.5,0
41049,3.4,4.26,88.67,53.76,1.98,5,34.36,0
41050,3.01,7.11,78.45,76.38,2.78,5,57.41,1
41051,1.45,7.33,78.14,53.23,6.1,4,31.19,0
41052,2.83,5.97,97.71,57.84,2.29,2,53.49,1
41053,1.09,8.61,89.89,47.19,0.43,5,23.03,0
41054,7.96,6.42,80.49,97.6,1.47,4,74.33,1
41055,2.06,5.55,99.53,87.06,1.3,5,58.22,1
41056,1.69,7.94,80.92,40.73,0.47,2,49.38,1
41057,5.44,5.4,69.42,50.12,0.67,1,55.61,1
41058,2.34,10.38,79.16,60.75,2.99,4,37.43,0
41059,6.5,6.87,91.74,43.23,0.59,5,60.37,1
41060,4.57,6.22,87.73,68.66,1.96,3,50.28,1
41061,4.55,7.85,77.48,43.22,0.56,2,62.91,1
41062,1.61,9.85,62.41,70.11,1.4,3,30.52,0
41063,9.71,8.86,76.94,60.86,5.84,3,77.0,1
41064,2.63,6.29,81.04,36.12,0.95,5,30.92,0
41065,5.48,7.21,87.86,77.72,1.21,5,73.08,1
41066,1.77,5.48,89.28,27.96,4.1,4,13.04,0
41067,1.64,7.26,83.2,58.6,7.28,4,40.01,1
41068,1.5,6.75,68.39,73.43,0.13,2,23.71,0
41069,5.32,4.52,63.74,76.45,4.84,1,39.6,0
41070,3.38,7.69,96.42,61.93,4.79,4,61.4,1
41071,1.66,7.23,83.72,58.27,0.2,5,36.5,0
41072,2.54,9.2,61.13,52.18,0.87,2,44.01,1
41073,2.82,5.71,78.64,66.29,8.02,3,57.13,1
41074,7.49,6.43,55.75,47.15,4.51,1,40.46,1
41075,2.08,9.16,53.49,52.51,1.73,5,48.5,1
41076,3.32,7.22,83.54,73.78,0.2,5,47.18,1
41077,1.11,8.27,49.65,68.35,0.1,5,27.19,0
41078,5.82,4.84,80.74,80.5,5.65,5,50.37,1
41079,2.94,5.16,91.16,36.68,1.57,5,39.39,0
41080,0.95,5.8,68.8,56.65,0.08,1,38.27,0
41081,1.24,7.41,88.0,51.88,4.35,4,25.01,0
41082,2.0,8.05,95.13,55.54,3.69,2,50.05,1
41083,5.52,7.72,59.83,44.47,4.3,1,55.73,1
41084,1.49,4.02,74.79,45.21,0.57,2,3.14,0
41085,2.07,7.21,84.87,54.86,2.69,2,53.64,1
41086,5.78,7.38,48.01,97.19,3.06,5,63.58,1
41087,3.14,6.03,70.72,59.36,0.42,1,56.84,1
41088,2.19,7.17,88.34,63.85,6.32,5,60.42,1
41089,3.38,4.2,71.64,61.06,1.76,1,24.88,0
41090,1.28,10.66,54.79,64.41,2.86,4,35.54,0
41091,4.96,5.99,78.5,34.92,1.99,5,44.54,1
41092,2.9,6.36,87.12,54.64,4.53,4,56.64,1
41093,4.21,6.08,93.2,67.63,8.86,4,58.03,1
41094,1.88,3.0,68.16,43.81,4.45,5,25.48,0
41095,2.17,6.59,75.93,49.71,1.5,4,47.16,1
41096,2.2,5.95,70.59,49.5,0.86,3,43.46,1
41097,1.73,9.34,77.48,57.61,4.36,4,31.9,0
41098,1.95,3.5,88.54,54.18,2.05,5,5.85,0
41099,3.89,8.52,43.01,61.48,0.94,4,42.31,1
41100,4.93,6.39,78.38,82.61,1.71,3,74.19,1
41101,2.15,5.32,83.63,91.39,3.81,2,61.79,1
41102,3.07,6.54,80.0,69.44,3.18,1,45.38,1
41103,1.89,7.03,53.78,61.41,3.48,3,41.51,1
41104,0.8,8.45,84.67,60.04,0.98,4,37.06,0
41105,4.12,6.57,95.71,66.8,2.02,2,58.47,1
41106,8.69,5.69,86.6,69.15,0.72,2,67.73,1
41107,1.32,7.84,69.17,56.36,0.15,5,28.78,0
41108,1.98,6.48,79.5,44.38,0.72,1,42.74,1
41109,3.52,6.13,83.34,63.68,2.99,3,57.72,1
41110,2.8,6.1,66.08,56.66,2.07,5,62.15,1
41111,3.54,6.78,73.36,62.27,0.61,3,60.41,1
41112,3.83,6.67,94.39,44.04,5.73,4,51.21,1
41113,0.5,8.06,69.24,71.53,0.01,1,37.05,0
41114,3.27,8.1,81.9,76.42,0.82,4,71.56,1
41115,5.74,6.98,72.68,86.32,0.03,4,70.1,1
41116,0.5,6.97,91.26,45.28,2.38,4,47.57,1
41117,5.35,6.81,72.03,53.17,7.57,3,60.6,1
41118,7.55,7.22,93.33,45.83,2.22,2,58.81,1
41119,2.52,8.88,96.67,76.19,0.27,3,65.01,1
41120,6.32,7.02,86.92,82.09,1.22,1,80.08,1
41121,3.72,7.63,97.29,68.94,0.62,1,52.3,1
41122,8.06,5.93,92.63,83.8,1.08,1,73.52,1
41123,3.2,3.45,95.15,67.55,0.71,1,35.63,0
41124,2.18,7.87,94.69,43.25,1.92,1,43.05,1
41125,3.73,6.95,90.55,65.6,6.93,4,68.04,1
41126,5.54,10.4,50.09,71.66,4.06,4,46.65,1
41127,4.96,6.98,62.38,98.48,0.77,3,73.35,1
41128,3.57,9.64,36.31,62.16,3.12,2,26.48,0
41129,1.16,7.3,78.7,67.28,0.92,3,50.01,1
41130,2.89,9.3,87.32,69.84,1.16,5,46.84,1
41131,2.56,7.83,71.89,26.69,2.37,1,42.4,1
41132,3.31,8.91,88.32,44.05,1.73,5,50.81,1
41133,3.25,6.0,82.86,71.03,1.95,4,47.94,1
41134,4.6,5.75,71.25,45.78,12.0,1,47.82,1
41135,2.4,6.2,36.29,73.02,0.85,4,34.56,0
41136,1.34,3.0,69.58,64.83,0.5,3,10.61,0
41137,7.46,4.97,58.09,95.97,0.63,5,53.06,1
41138,2.34,9.67,64.57,49.76,0.39,1,45.9,1
41139,0.7,8.09,36.33,49.6,1.85,4,10.34,0
41140,6.01,6.84,86.54,53.4,0.14,3,77.19,1
41141,7.86,7.2,98.07,76.84,3.2,1,79.86,1
41142,2.2,3.0,96.77,57.61,0.54,4,40.21,1
41143,2.83,7.65,71.41,81.96,1.54,4,55.72,1
41144,8.8,8.15,90.85,84.02,4.04,3,93.53,1
41145,3.82,8.01,67.25,45.35,1.19,5,54.95,1
41146,2.47,6.58,65.5,73.91,0.02,5,49.44,1
41147,2.68,6.74,97.36,33.63,1.82,5,40.11,1
41148,2.76,3.81,86.94,72.12,4.36,4,32.93,0
41149,4.55,4.9,61.4,76.47,0.46,5,35.11,0
41150,5.56,6.38,78.66,66.79,5.9,4,64.7,1
41151,4.33,3.67,73.32,69.84,0.13,2,38.88,0
41152,2.53,6.32,68.16,61.01,0.77,1,46.04,1
41153,3.9,5.26,94.18,42.29,0.15,3,34.98,0
41154,2.08,8.25,74.39,92.18,0.82,3,54.14,1
41155,2.4,6.64,77.52,65.75,0.81,4,31.8,0
41156,3.9,5.13,52.85,56.51,1.82,1,43.54,1
41157,13.07,7.61,53.05,91.29,2.75,2,69.05,1
41158,7.64,6.83,37.29,72.75,0.99,4,36.95,0
41159,5.08,5.43,80.31,61.66,1.71,3,67.55,1
41160,2.96,9.94,92.8,64.51,0.0,5,60.34,1
41161,1.73,6.44,42.61,79.06,0.62,3,14.73,0
41162,6.54,6.07,86.82,63.18,7.26,3,61.7,1
41163,6.79,7.97,49.21,100.0,0.46,5,55.49,1
41164,1.02,7.36,97.0,40.63,2.27,5,36.12,0
41165,3.7,7.05,78.15,51.86,1.78,5,55.96,1
41166,1.91,8.36,76.99,66.52,7.09,1,50.45,1
41167,5.06,7.91,87.69,61.41,0.13,1,74.55,1
41168,1.22,7.11,76.41,33.18,1.38,3,18.16,0
41169,7.97,6.68,97.39,48.06,11.07,5,64.18,1
41170,2.65,6.13,86.86,64.01,0.16,5,43.96,1
41171,5.06,7.5,80.98,63.0,8.41,2,55.95,1
41172,4.33,6.93,68.55,64.31,5.22,3,51.11,1
41173,2.45,7.03,68.53,65.17,0.18,1,46.61,1
41174,1.3,6.45,72.59,50.89,0.63,3,38.86,0
41175,6.49,4.28,86.43,62.1,0.87,2,44.24,1
41176,4.08,6.38,69.05,66.16,4.9,2,66.77,1
41177,3.3,7.94,78.03,87.2,1.64,5,55.49,1
41178,4.31,8.76,83.32,76.64,7.52,3,56.55,1
41179,2.86,4.9,98.7,52.66,0.02,3,34.75,0
41180,2.4,10.3,80.0,63.17,1.44,2,50.42,1
41181,3.13,5.96,88.83,37.18,3.48,1,47.71,1
41182,6.18,5.71,77.93,76.34,0.58,5,69.53,1
41183,4.85,6.71,91.47,79.64,2.19,3,73.23,1
41184,5.82,4.71,66.83,38.26,4.76,3,36.31,0
41185,2.23,7.59,83.64,39.0,0.4,1,54.23,1
41186,2.39,6.48,68.51,51.6,4.16,1,47.75,1
41187,2.27,5.35,67.54,85.62,5.32,4,42.79,1
41188,1.76,6.09,69.86,66.34,5.71,2,38.81,0
41189,4.29,6.69,46.39,65.31,3.26,4,23.7,0
41190,1.9,5.99,97.6,60.67,1.64,2,46.32,1
41191,5.55,8.38,98.24,40.28,4.34,5,59.35,1
41192,2.02,8.07,90.19,59.19,0.41,5,55.57,1
41193,3.02,8.17,73.51,56.36,2.08,5,55.2,1
41194,10.61,7.46,70.8,100.0,2.21,4,86.84,1
41195,2.01,4.98,66.8,55.49,4.1,5,20.24,0
41196,1.59,4.63,73.33,69.77,2.0,1,22.78,0
41197,1.12,6.27,93.87,36.74,1.62,5,23.72,0
41198,2.39,6.8,61.75,52.24,0.55,1,45.58,1
41199,3.88,7.5,43.31,62.63,6.7,3,32.8,0
41200,2.1,8.24,56.65,68.94,0.07,3,59.33,1
41201,2.13,6.75,75.75,45.78,1.42,3,50.52,1
41202,1.9,7.23,95.16,64.67,2.73,5,49.39,1
41203,9.89,6.97,91.16,71.39,1.15,5,79.31,1
41204,2.44,5.3,85.05,17.25,1.61,1,30.65,0
41205,2.37,8.07,78.92,35.71,6.44,2,55.26,1
41206,3.98,6.1,65.29,73.73,6.72,5,68.94,1
41207,6.65,7.81,88.77,47.28,0.03,4,76.01,1
41208,5.57,7.26,68.59,42.15,0.47,3,60.03,1
41209,12.31,5.55,97.06,89.44,7.71,2,90.43,1
41210,2.75,7.32,70.64,56.98,3.98,4,44.4,1
41211,7.28,6.08,74.34,81.41,2.5,4,73.37,1
41212,5.49,7.62,86.19,57.51,0.84,2,67.92,1
41213,6.18,8.34,68.52,74.18,0.99,3,60.31,1
41214,3.28,8.81,89.3,75.46,1.87,2,56.4,1
41215,2.94,6.27,90.84,63.1,0.18,1,63.62,1
41216,3.59,4.93,90.79,75.34,0.25,1,52.52,1
41217,5.1,6.81,94.04,83.43,0.78,3,66.74,1
41218,1.53,6.83,74.2,42.86,0.38,2,22.84,0
41219,2.34,6.89,64.09,53.75,1.36,2,42.19,1
41220,4.69,8.67,93.57,75.39,4.38,2,56.64,1
41221,1.48,6.29,64.05,55.76,0.31,3,40.22,1
41222,1.24,6.55,93.18,65.29,2.43,5,47.53,1
41223,2.3,7.37,73.9,75.59,0.3,4,47.6,1
41224,8.0,8.21,53.55,85.18,1.27,4,76.43,1
41225,3.84,9.23,93.49,38.73,0.22,2,44.37,1
41226,1.46,7.96,95.16,41.58,0.2,2,45.58,1
41227,2.96,7.9,86.75,83.69,4.05,5,53.62,1
41228,6.03,9.29,63.47,64.21,3.93,3,62.8,1
41229,6.01,5.73,73.13,93.42,0.43,5,62.22,1
41230,5.81,5.11,86.14,68.05,5.34,1,50.37,1
41231,12.41,3.75,76.19,86.66,3.11,2,68.78,1
41232,3.19,6.05,76.7,90.51,2.13,3,65.5,1
41233,4.68,7.72,89.05,82.08,2.87,2,67.05,1
41234,2.47,8.45,63.71,49.38,2.47,1,59.2,1
41235,1.08,6.51,97.82,40.93,0.69,2,37.95,0
41236,0.85,7.88,76.24,26.21,8.17,3,18.06,0
41237,4.16,4.25,83.79,21.6,2.1,2,15.28,0
41238,1.11,3.94,91.24,32.04,3.42,3,13.25,0
41239,4.81,6.74,38.91,79.7,3.23,5,36.97,0
41240,6.28,6.55,59.58,67.83,4.75,2,73.52,1
41241,5.32,6.83,93.82,53.7,7.09,4,52.78,1
41242,2.34,8.4,66.66,38.2,2.02,1,36.96,0
41243,4.51,7.26,63.05,27.61,5.85,1,31.96,0
41244,2.18,7.59,91.07,51.16,3.43,2,52.41,1
41245,2.68,8.3,88.32,50.24,1.98,3,75.01,1
41246,2.0,7.82,83.11,20.96,1.61,1,22.97,0
41247,1.96,7.46,90.21,27.7,3.62,3,33.55,0
41248,4.08,5.57,92.76,85.18,0.19,2,56.13,1
41249,4.78,7.25,85.39,98.26,4.77,2,73.53,1
41250,1.27,5.91,71.43,46.58,0.26,4,31.07,0
41251,2.53,6.51,63.67,44.54,1.94,1,40.99,1
41252,2.2,7.81,79.59,55.9,3.07,3,43.86,1
41253,4.43,7.02,89.15,54.67,6.24,1,61.3,1
41254,5.78,8.85,62.49,39.73,0.57,4,56.38,1
41255,2.01,4.6,75.97,63.89,0.34,2,40.7,1
41256,2.77,6.71,96.76,70.69,1.42,2,49.42,1
41257,9.68,7.98,85.85,86.61,2.53,3,76.78,1
41258,2.44,5.39,89.34,48.89,1.52,5,40.38,1
41259,6.71,6.94,57.9,85.8,1.72,2,66.08,1
41260,3.47,7.25,51.55,92.55,1.29,1,54.98,1
41261,1.61,7.86,85.58,21.54,2.91,1,26.93,0
41262,2.64,6.43,54.02,64.69,1.52,1,48.11,1
41263,4.1,7.01,30.0,78.0,3.38,2,43.82,1
41264,4.11,8.17,87.35,37.83,0.57,2,64.66,1
41265,3.4,6.11,97.11,87.98,0.1,4,53.1,1
41266,8.33,8.82,62.39,67.59,0.26,1,58.09,1
41267,3.91,10.08,76.85,79.22,2.66,3,46.52,1
41268,4.68,7.91,68.22,57.65,1.32,4,73.04,1
41269,1.77,7.73,67.05,69.8,2.57,4,47.25,1
41270,4.15,8.5,75.63,90.08,1.77,4,62.0,1
41271,10.75,6.41,96.83,77.21,0.36,2,93.6,1
41272,2.68,7.12,65.4,53.05,0.96,3,53.6,1
41273,3.62,3.89,51.18,44.02,0.09,4,24.11,0
41274,1.86,6.38,41.11,53.14,0.13,3,20.35,0
41275,13.34,7.21,69.66,81.44,1.36,4,90.08,1
41276,2.01,8.54,84.58,89.63,6.3,1,52.33,1
41277,2.63,6.13,55.03,46.79,5.09,1,37.3,0
41278,3.64,5.55,51.05,77.38,3.29,1,46.53,1
41279,3.35,7.39,90.71,81.69,0.2,4,60.31,1
41280,2.98,7.25,92.59,54.3,5.24,1,34.25,0
41281,10.05,8.43,68.3,65.08,0.19,4,72.76,1
41282,2.35,4.88,47.97,38.89,1.76,5,5.11,0
41283,3.35,7.75,77.28,40.91,2.03,2,45.13,1
41284,3.33,7.71,94.16,74.53,4.98,5,50.74,1
41285,5.67,7.99,78.17,69.31,3.54,5,58.32,1
41286,12.93,4.29,57.51,100.0,1.01,1,57.88,1
41287,1.56,8.68,93.94,55.68,1.75,3,54.85,1
41288,1.99,6.47,77.64,43.62,0.25,1,34.46,0
41289,9.28,7.15,86.52,84.33,0.45,5,85.11,1
41290,3.14,7.42,82.63,68.09,3.76,2,54.19,1
41291,1.35,8.87,75.3,21.33,1.48,5,30.49,0
41292,5.59,10.31,81.24,68.6,1.87,1,60.64,1
41293,2.53,6.33,92.52,70.58,0.43,3,57.0,1
41294,3.87,7.63,83.78,73.1,0.47,3,55.14,1
41295,6.67,8.96,66.54,64.67,2.35,4,62.87,1
41296,7.67,5.12,76.11,49.55,0.01,2,52.82,1
41297,2.45,3.66,73.85,51.65,6.48,2,24.31,0
41298,4.51,8.19,84.1,63.74,0.25,5,46.03,1
41299,4.35,4.7,84.18,37.77,0.19,5,35.78,0
41300,0.8,6.0,73.7,74.14,1.66,1,33.71,0
41301,2.82,4.54,99.08,60.04,0.71,3,30.36,0
41302,9.4,9.07,71.05,64.58,2.96,1,54.36,1
41303,3.91,7.04,84.18,63.05,5.67,5,53.1,1
41304,5.66,7.55,91.96,54.06,3.59,2,62.22,1
41305,8.84,5.66,84.51,79.01,1.51,3,87.82,1
41306,3.32,9.02,98.11,81.72,2.81,5,65.06,1
41307,3.3,5.7,89.0,65.54,0.13,4,50.85,1
41308,1.92,8.05,75.66,33.8,1.6,1,35.31,0
41309,4.26,9.22,55.73,87.04,0.27,5,75.92,1
41310,3.6,8.63,70.74,63.25,0.59,4,44.92,1
41311,5.19,6.78,98.79,67.89,0.9,3,67.46,1
41312,7.85,7.01,73.93,72.04,2.94,4,54.88,1
41313,5.67,6.46,44.05,94.76,2.09,3,50.0,1
41314,5.48,7.64,87.71,77.65,0.4,3,72.97,1
41315,8.18,7.44,70.03,70.51,0.35,3,75.15,1
41316,3.31,7.71,81.5,63.35,6.96,2,48.35,1
41317,3.07,5.92,46.58,63.66,0.76,5,25.27,0
41318,4.1,6.92,97.18,68.15,0.74,2,51.12,1
41319,4.87,6.66,87.31,62.52,0.21,4,54.52,1
41320,1.36,7.13,88.55,50.06,0.13,4,47.05,1
41321,15.21,5.39,89.81,84.67,0.35,1,93.37,1
41322,1.51,7.49,55.8,76.02,1.5,3,27.32,0
41323,6.46,4.1,84.36,75.96,0.37,3,50.03,1
41324,1.5,8.9,50.82,46.01,3.95,1,13.96,0
41325,1.51,5.5,92.6,75.14,1.13,3,40.7,1
41326,2.99,5.18,68.47,47.37,3.15,5,38.61,0
41327,5.61,5.59,89.37,71.59,1.71,3,54.27,1
41328,5.47,10.28,80.79,52.96,0.48,2,45.61,1
41329,4.16,7.99,77.09,44.94,0.43,1,62.98,1
41330,1.68,3.83,81.96,36.2,1.47,1,10.66,0
41331,3.78,5.04,58.88,71.52,0.89,3,52.58,1
41332,5.59,7.36,74.88,69.14,2.25,2,63.42,1
41333,2.18,9.54,58.31,49.85,0.98,1,44.28,1
41334,1.71,6.36,71.52,50.38,2.66,1,37.71,0
41335,2.71,6.43,89.19,37.33,0.12,3,49.91,1
41336,5.53,5.69,95.39,66.01,0.47,3,64.5,1
41337,5.39,6.97,75.32,49.05,3.58,3,60.58,1
41338,2.53,9.92,84.3,58.01,1.47,1,49.04,1
41339,5.3,9.17,79.63,81.15,1.47,2,77.72,1
41340,1.48,8.64,86.34,71.02,6.27,5,37.18,0
41341,3.29,6.74,91.69,61.38,0.8,2,44.34,1
41342,3.6,8.71,83.14,71.46,0.71,1,44.53,1
41343,2.29,9.45,43.11,48.93,3.56,5,36.01,0
41344,9.42,6.85,85.16,76.21,10.29,2,94.67,1
41345,5.79,8.9,87.0,63.09,2.09,3,68.04,1
41346,5.77,6.0,94.0,70.13,0.44,3,66.86,1
41347,9.31,4.31,92.18,66.0,2.23,4,46.58,1
41348,2.01,6.42,64.31,68.17,5.82,3,40.73,1
41349,1.2,8.6,86.37,56.17,3.85,3,52.45,1
41350,5.86,6.76,30.0,90.9,7.55,4,45.74,1
41351,1.05,9.27,94.12,43.42,4.17,1,19.92,0
41352,2.84,8.84,98.4,69.88,0.42,4,57.84,1
41353,3.88,4.11,89.3,48.67,12.0,3,28.16,0
41354,12.36,6.65,70.27,86.2,0.44,5,88.9,1
41355,6.97,6.04,80.44,66.87,4.48,2,61.45,1
41356,2.5,7.1,94.95,42.01,4.47,2,44.26,1
41357,4.67,8.25,77.0,69.35,0.68,3,54.4,1
41358,1.41,7.13,54.07,70.27,0.94,1,38.05,0
41359,16.0,9.37,86.37,100.0,3.7,3,100.0,1
41360,1.14,8.46,98.34,60.55,4.3,1,47.15,1
41361,4.96,7.3,73.16,61.87,2.75,3,57.16,1
41362,13.02,7.47,53.04,100.0,1.54,3,88.07,1
41363,13.5,6.97,85.69,91.76,0.39,4,100.0,1
41364,3.14,6.85,76.4,41.09,1.17,1,49.36,1
41365,8.46,5.68,82.64,57.63,0.64,4,74.92,1
41366,2.69,7.17,86.27,25.93,1.74,4,45.25,1
41367,5.81,8.71,91.76,72.08,2.2,4,62.33,1
41368,7.2,7.65,59.01,65.55,1.81,2,74.64,1
41369,3.07,3.03,75.46,82.71,1.54,4,31.38,0
41370,4.25,5.53,78.83,60.73,6.98,2,59.29,1
41371,4.83,7.93,69.49,69.57,2.33,4,33.03,0
41372,3.63,8.09,66.39,57.27,3.07,5,61.62,1
41373,3.82,5.01,85.34,39.25,3.74,1,43.31,1
41374,4.76,8.14,81.06,61.07,1.97,5,66.76,1
41375,2.63,8.89,93.07,57.77,0.68,1,46.67,1
41376,2.02,8.83,98.97,57.91,0.35,1,54.13,1
41377,6.99,5.86,90.81,79.18,3.91,4,87.0,1
41378,8.95,6.65,99.75,61.72,0.56,1,52.49,1
41379,2.42,8.42,91.35,72.65,2.27,2,60.14,1
41380,3.86,4.6,87.63,57.68,1.28,5,37.24,0
41381,4.41,4.66,96.45,77.04,3.61,1,51.82,1
41382,3.96,4.64,94.19,38.71,0.07,4,47.24,1
41383,2.13,7.13,89.08,54.58,1.88,5,33.72,0
41384,12.7,4.76,73.79,97.98,7.04,3,71.17,1
41385,1.82,5.42,48.08,46.49,0.95,4,8.14,0
41386,3.74,6.94,67.26,64.09,0.96,5,51.95,1
41387,2.25,6.42,87.55,62.94,0.09,5,47.14,1
41388,1.58,7.32,82.11,45.02,0.26,3,31.82,0
41389,1.01,8.14,80.12,64.33,1.33,4,31.38,0
41390,1.81,6.0,30.0,63.82,7.78,1,8.18,0
41391,6.72,7.0,95.39,48.2,0.91,1,82.95,1
41392,5.93,6.07,78.36,32.95,0.31,1,60.39,1
41393,3.48,4.26,91.75,82.84,5.12,4,36.57,0
41394,4.27,6.4,75.48,70.64,12.0,3,51.68,1
41395,2.21,6.88,72.9,66.84,0.74,5,40.92,1
41396,3.65,8.61,91.12,83.91,2.12,4,76.23,1
41397,1.15,6.81,38.02,30.59,3.1,5,15.0,0
41398,1.3,5.99,84.32,64.36,0.32,1,33.57,0
41399,10.15,7.55,81.07,84.13,5.9,2,96.19,1
41400,8.97,8.72,97.22,84.36,0.35,2,72.63,1
41401,2.56,8.05,58.31,48.3,0.49,1,40.8,1
41402,2.09,6.17,89.54,51.78,2.17,4,38.6,0
41403,3.4,6.98,92.14,58.18,6.24,5,64.92,1
41404,1.98,3.89,73.31,40.34,3.31,4,13.96,0
41405,4.29,7.47,81.21,48.32,0.59,4,55.93,1
41406,1.45,7.65,62.57,15.0,4.87,2,24.19,0
41407,3.33,6.29,92.52,67.97,5.37,5,46.82,1
41408,2.65,4.96,88.37,45.78,0.22,3,19.37,0
41409,2.44,9.0,89.82,80.42,3.19,2,73.66,1
41410,2.54,7.68,75.63,45.59,1.27,4,44.98,1
41411,3.03,3.96,79.83,36.37,1.01,2,28.37,0
41412,4.75,8.9,94.07,49.53,4.04,4,57.27,1
41413,4.9,6.54,98.45,65.28,2.44,2,78.01,1
41414,5.43,7.53,64.66,81.04,0.58,4,69.82,1
41415,3.65,7.78,65.76,69.12,0.9,4,59.63,1
41416,2.15,6.23,85.77,67.84,1.06,5,61.98,1
41417,3.73,7.96,84.6,64.28,1.03,4,61.57,1
41418,4.78,7.09,70.83,71.56,2.86,4,60.72,1
41419,4.27,5.35,54.88,52.32,4.59,5,50.05,1
41420,3.56,7.06,79.5,81.58,1.17,5,69.68,1
41421,4.09,8.87,95.99,51.51,0.74,4,40.53,1
41422,3.28,11.02,75.03,54.55,0.34,5,47.26,1
41423,5.34,5.86,91.81,76.24,0.06,4,65.21,1
41424,1.29,5.33,83.02,68.14,2.18,1,31.37,0
41425,1.47,8.13,83.78,75.18,3.09,2,33.55,0
41426,4.97,5.57,30.0,71.16,3.47,4,32.65,0
41427,1.8,5.8,77.97,53.3,0.63,5,35.01,0
41428,2.84,7.96,90.06,95.49,2.66,2,68.03,1
41429,4.71,5.52,86.84,68.92,6.02,3,59.48,1
41430,2.81,6.34,83.87,69.71,0.27,5,54.71,1
41431,2.12,6.06,68.51,67.85,4.1,1,53.95,1
41432,1.34,10.21,87.65,36.46,8.01,3,16.48,0
41433,1.64,3.48,92.18,68.19,12.0,1,14.53,0
41434,2.85,6.53,49.18,53.95,2.25,2,13.82,0
41435,0.67,7.99,83.06,58.82,1.16,3,31.24,0
41436,3.11,7.06,63.97,77.58,0.17,2,65.68,1
41437,2.48,5.23,65.08,46.71,1.09,2,44.54,1
41438,2.45,8.46,85.59,37.66,1.23,2,47.97,1
41439,3.59,6.49,74.11,42.72,1.38,5,61.61,1
41440,1.1,9.46,70.13,54.87,12.0,5,35.09,0
41441,3.97,7.12,75.03,70.66,0.16,1,60.63,1
41442,3.32,5.84,97.8,38.41,12.0,4,40.66,1
41443,5.32,8.77,73.34,69.83,5.45,3,68.6,1
41444,2.24,8.13,76.4,50.84,4.46,1,59.05,1
41445,14.04,6.21,87.74,100.0,3.01,5,87.69,1
41446,2.34,8.26,71.68,43.23,0.89,3,49.53,1
41447,2.7,6.06,91.15,46.99,0.25,4,52.21,1
41448,9.91,6.93,96.13,75.21,1.56,1,77.63,1
41449,4.49,7.69,94.92,60.27,0.24,3,62.09,1
41450,10.0,6.77,52.2,57.37,4.83,3,61.7,1
41451,5.88,7.14,92.78,48.77,4.29,1,51.66,1
41452,3.46,8.39,71.82,79.01,4.59,2,49.95,1
41453,1.65,6.88,84.45,70.19,2.45,5,37.71,0
41454,2.8,4.75,47.63,63.94,0.18,5,30.32,0
41455,3.89,8.79,75.75,74.32,3.24,2,46.26,1
41456,2.39,8.51,71.15,60.37,3.16,4,58.97,1
41457,12.11,5.36,57.44,95.12,0.21,4,65.68,1
41458,1.2,6.31,86.14,40.52,1.4,5,32.6,0
41459,2.39,7.22,66.87,46.11,0.02,1,44.77,1
41460,4.18,7.24,77.55,51.46,0.49,1,59.63,1
41461,16.0,8.77,76.82,90.76,0.85,2,93.71,1
41462,3.92,8.62,87.38,56.89,0.7,3,56.72,1
41463,2.62,9.79,58.33,37.21,1.99,3,36.04,0
41464,4.88,8.7,93.14,64.54,0.46,5,53.62,1
41465,9.17,7.9,68.58,88.79,1.35,1,76.58,1
41466,1.35,6.83,80.35,57.01,2.43,2,34.1,0
41467,2.08,7.59,96.22,43.34,6.3,3,51.78,1
41468,3.25,4.22,59.31,54.61,2.5,1,28.13,0
41469,3.36,6.52,73.54,41.31,6.82,4,44.35,1
41470,2.63,8.63,77.41,64.43,6.15,4,57.98,1
41471,4.35,6.84,72.41,88.15,6.72,4,69.1,1
41472,2.15,6.78,41.76,76.7,1.16,5,46.49,1
41473,9.1,7.22,85.35,81.12,2.17,2,86.28,1
41474,3.96,8.13,79.2,58.55,3.46,4,62.17,1
